playlist_id,playlist_title,playlist_desc,published_at,channel_id,channel_title,item_count,thumb_default,thumb_medium,thumb_high
PLxKLMN7WdG5CxeEuFe7PX3_wH15mj06iB,AI CŨNG BẬT CƯỜI - TẬP 34 FULL,,2016-12-30 04:26:03.674172+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,5,https://i.ytimg.com/vi/n-OfKXruJgY/default.jpg,https://i.ytimg.com/vi/n-OfKXruJgY/mqdefault.jpg,https://i.ytimg.com/vi/n-OfKXruJgY/hqdefault.jpg
PLxKLMN7WdG5CGkYzrcW8fbwKE3nyKUiC_,LIVESHOW TRƯỜNG GIANG 2016,,2016-12-23 08:44:29.443344+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,1,https://i.ytimg.com/vi/Udo2sa-6e6o/default.jpg,https://i.ytimg.com/vi/Udo2sa-6e6o/mqdefault.jpg,https://i.ytimg.com/vi/Udo2sa-6e6o/hqdefault.jpg
PLxKLMN7WdG5C_C-E3pxK_mDANh1LZejuc,AI CŨNG BẬT CƯỜI  - TẬP 33 FULL,,2016-12-23 07:42:04.825101+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,5,https://i.ytimg.com/vi/NTWM_SF7Q0A/default.jpg,https://i.ytimg.com/vi/NTWM_SF7Q0A/mqdefault.jpg,https://i.ytimg.com/vi/NTWM_SF7Q0A/hqdefault.jpg
PLxKLMN7WdG5DpiEx6fqvUBqe64VNdW3wt,AI CŨNG BẬT CƯỜI - TẬP 32 FULL,,2016-12-17 10:09:18.666090+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,3,https://i.ytimg.com/vi/9g79VLowgW8/default.jpg,https://i.ytimg.com/vi/9g79VLowgW8/mqdefault.jpg,https://i.ytimg.com/vi/9g79VLowgW8/hqdefault.jpg
PLxKLMN7WdG5C12MCIq9vMXElCVyf6ESh3,AI CŨNG BẬT CƯỜI - TẬP 31 FULL,,2016-12-10 13:25:55.959493+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,5,https://i.ytimg.com/vi/6M8C5f3ljkQ/default.jpg,https://i.ytimg.com/vi/6M8C5f3ljkQ/mqdefault.jpg,https://i.ytimg.com/vi/6M8C5f3ljkQ/hqdefault.jpg
PLxKLMN7WdG5Dbso2Z6fxNy1dOnP591T_b,❖HOT❖ Con đến từ hành tinh nào?,19:00 Chủ nhật hàng tuần trên truyền hình HTV2,2016-12-07 04:18:38.366723+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,22,https://i.ytimg.com/vi/DHJWn_W0FEA/default.jpg,https://i.ytimg.com/vi/DHJWn_W0FEA/mqdefault.jpg,https://i.ytimg.com/vi/DHJWn_W0FEA/hqdefault.jpg
PLxKLMN7WdG5B54oOB4vX0RvxbXgkne4LQ,AI CŨNG BẬT CƯỜI - TẬP 30 FULL,,2016-11-28 03:15:16.038169+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,5,https://i.ytimg.com/vi/KStBLLfoUew/default.jpg,https://i.ytimg.com/vi/KStBLLfoUew/mqdefault.jpg,https://i.ytimg.com/vi/KStBLLfoUew/hqdefault.jpg
PLxKLMN7WdG5D9R-3fjZ9j-0VRZK6l6_PQ,(FULL) KHÁM PHÁ MALAYSIA CÙNG MARTIN YAN - PHẦN 1,,2016-11-28 02:13:27.294648+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,14,https://i.ytimg.com/vi/NZB_DmXEa6I/default.jpg,https://i.ytimg.com/vi/NZB_DmXEa6I/mqdefault.jpg,https://i.ytimg.com/vi/NZB_DmXEa6I/hqdefault.jpg
PLxKLMN7WdG5BekZAB4WXa35adOxTjYvkj,"""A Giving Birthday"" MV - Nam Phương Foundation",,2016-11-24 15:09:43.573386+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,24,https://i.ytimg.com/vi/gW9aQyJcN_8/default.jpg,https://i.ytimg.com/vi/gW9aQyJcN_8/mqdefault.jpg,https://i.ytimg.com/vi/gW9aQyJcN_8/hqdefault.jpg
PLxKLMN7WdG5CzfbgvodzjZxkyheHZLBF6,AI CŨNG BẬT CƯỜI - TẬP 29 FULL,,2016-11-21 05:23:01.934031+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,5,https://i.ytimg.com/vi/hEv7yT6hTs8/default.jpg,https://i.ytimg.com/vi/hEv7yT6hTs8/mqdefault.jpg,https://i.ytimg.com/vi/hEv7yT6hTs8/hqdefault.jpg
PLxKLMN7WdG5AYri9_Rs-0bq_nO1U7CBJd,THỬ THÁCH CÙNG BƯỚC NHẢY 2016,,2016-11-21 04:46:09.854197+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,21,https://i.ytimg.com/vi/UlLNfKU_CKc/default.jpg,https://i.ytimg.com/vi/UlLNfKU_CKc/mqdefault.jpg,https://i.ytimg.com/vi/UlLNfKU_CKc/hqdefault.jpg
PLxKLMN7WdG5Cw3QHhVtripvnMjhEdwAyi,AI CŨNG BẬT CƯỜI - TẬP 28 FULL,,2016-11-11 08:14:22.350598+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,5,https://i.ytimg.com/vi/L5zbTNK7i8Y/default.jpg,https://i.ytimg.com/vi/L5zbTNK7i8Y/mqdefault.jpg,https://i.ytimg.com/vi/L5zbTNK7i8Y/hqdefault.jpg
PLxKLMN7WdG5C93MjA0XMsMPPJQ8lRhVxF,AI CŨNG BẬT CƯỜI - TẬP 27 FULL,,2016-11-07 01:58:41.189059+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,5,https://i.ytimg.com/vi/BPZZlPnNoGw/default.jpg,https://i.ytimg.com/vi/BPZZlPnNoGw/mqdefault.jpg,https://i.ytimg.com/vi/BPZZlPnNoGw/hqdefault.jpg
PLxKLMN7WdG5A7GqFLCCqD4metkOcKv6sB,ĐẠI HỘI NHẠC POP CHÂU Á 2016,,2016-11-02 06:27:38.747199+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,1,https://i.ytimg.com/vi/i5pkYceJ8W8/default.jpg,https://i.ytimg.com/vi/i5pkYceJ8W8/mqdefault.jpg,https://i.ytimg.com/vi/i5pkYceJ8W8/hqdefault.jpg
PLxKLMN7WdG5BaGlk1GchJP29ksmAYtF47,AI CŨNG BẬT CƯỜI - TẬP 26 FULL,,2016-10-28 03:27:11.260636+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,4,https://i.ytimg.com/vi/FQw4XMHpI6E/default.jpg,https://i.ytimg.com/vi/FQw4XMHpI6E/mqdefault.jpg,https://i.ytimg.com/vi/FQw4XMHpI6E/hqdefault.jpg
PLxKLMN7WdG5Ca5aU_gxHTB-h7D18Z7YGq,AI CŨNG BẬT CƯỜI - TẬP 25 FULL,,2016-10-24 08:38:44.915966+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,5,https://i.ytimg.com/vi/LvNmHFpzZXA/default.jpg,https://i.ytimg.com/vi/LvNmHFpzZXA/mqdefault.jpg,https://i.ytimg.com/vi/LvNmHFpzZXA/hqdefault.jpg
PLxKLMN7WdG5AVypn2CVRpJmflZWfm053s,AI CŨNG BẬT CƯỜI - TẬP 24 FULL,,2016-10-20 03:12:17.654836+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,5,https://i.ytimg.com/vi/TJQWFMrYIUE/default.jpg,https://i.ytimg.com/vi/TJQWFMrYIUE/mqdefault.jpg,https://i.ytimg.com/vi/TJQWFMrYIUE/hqdefault.jpg
PLxKLMN7WdG5BPVJC0o8TZ19yPe4C80uSP,AI CŨNG BẬT CƯỜI - TẬP 20 (PHÁT LẠI),,2016-09-26 10:13:09.285270+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,1,https://i.ytimg.com/vi/QiyXiq4LhvU/default.jpg,https://i.ytimg.com/vi/QiyXiq4LhvU/mqdefault.jpg,https://i.ytimg.com/vi/QiyXiq4LhvU/hqdefault.jpg
PLxKLMN7WdG5Dvm0waLUMM_43IZcXdjOOW,AI CŨNG BẬT CƯỜI - TẬP 21 (PHÁT LẠI),,2016-09-26 10:12:45.841442+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,0,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg
PLxKLMN7WdG5D1BEcPN39rP8803DkLiLta,KỲ ÁN ĐÔNG TÂY KIM CỔ (FULL),,2016-09-23 15:14:56.814348+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,62,https://i.ytimg.com/vi/26IE7kAWbYs/default.jpg,https://i.ytimg.com/vi/26IE7kAWbYs/mqdefault.jpg,https://i.ytimg.com/vi/26IE7kAWbYs/hqdefault.jpg
PLxKLMN7WdG5AKWGrFdFZUglOsQdW7SU-j,AI CŨNG BẬT CƯỜI - TẬP 19 (PHÁT LẠI),,2016-09-19 03:24:36.957876+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,1,https://i.ytimg.com/vi/wS8qkAzVMnU/default.jpg,https://i.ytimg.com/vi/wS8qkAzVMnU/mqdefault.jpg,https://i.ytimg.com/vi/wS8qkAzVMnU/hqdefault.jpg
PLxKLMN7WdG5CQezooSBhot7dJZqX8DnJg,AI CŨNG BẬT CƯỜI - TẬP 18 FULL,,2016-09-11 14:19:47.425278+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,5,https://i.ytimg.com/vi/7sSyJFjFzYQ/default.jpg,https://i.ytimg.com/vi/7sSyJFjFzYQ/mqdefault.jpg,https://i.ytimg.com/vi/7sSyJFjFzYQ/hqdefault.jpg
PLxKLMN7WdG5BJ5L6E5wQGgTkJzUavW8Q8,FUNNY,,2016-09-08 02:54:54.412252+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,0,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg
PLxKLMN7WdG5BopQmrDAHPMiGv4hdTZZoY,AI CŨNG BẬT CƯỜI - TẬP 17 FULL,,2016-09-01 04:25:50.523482+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,5,https://i.ytimg.com/vi/pfWipk7y1tA/default.jpg,https://i.ytimg.com/vi/pfWipk7y1tA/mqdefault.jpg,https://i.ytimg.com/vi/pfWipk7y1tA/hqdefault.jpg
PLxKLMN7WdG5BQm4l3v8CK_f1P0XfpkPSZ,AI CŨNG BẬT CƯỜI - TẬP 16 FULL,,2016-08-29 01:32:02.476597+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,5,https://i.ytimg.com/vi/RvRWdsilnlI/default.jpg,https://i.ytimg.com/vi/RvRWdsilnlI/mqdefault.jpg,https://i.ytimg.com/vi/RvRWdsilnlI/hqdefault.jpg
PLxKLMN7WdG5ASyL4JJ0KWZoUPxOGO7suV,AI CŨNG BẬT CƯỜI - TẬP 15 FULL,,2016-08-19 09:18:13.391852+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,5,https://i.ytimg.com/vi/rwflMngSGKs/default.jpg,https://i.ytimg.com/vi/rwflMngSGKs/mqdefault.jpg,https://i.ytimg.com/vi/rwflMngSGKs/hqdefault.jpg
PLxKLMN7WdG5AUd0jPnAoK_6Ue59asPl6I,MUÔN MÀU SẮC VIỆT (SPICY VIETNAM) - TRAILER,,2016-08-18 03:53:19.679993+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,5,https://i.ytimg.com/vi/XXHne8oGIvQ/default.jpg,https://i.ytimg.com/vi/XXHne8oGIvQ/mqdefault.jpg,https://i.ytimg.com/vi/XXHne8oGIvQ/hqdefault.jpg
PLxKLMN7WdG5B7u4DKUm2_aA704qp9ZqXU,AI CŨNG BẬT CƯỜI - TẬP 14 FULL,,2016-08-14 14:30:04.106090+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,5,https://i.ytimg.com/vi/i6BllWGKaOs/default.jpg,https://i.ytimg.com/vi/i6BllWGKaOs/mqdefault.jpg,https://i.ytimg.com/vi/i6BllWGKaOs/hqdefault.jpg
PLxKLMN7WdG5DuIpjraJJhbfC0mqjasnda,AI CŨNG BẬT CƯỜI - TẬP 14 FULL,,2016-08-12 09:46:19.940790+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,1,https://i.ytimg.com/vi/FHm5Cjlb0UE/default.jpg,https://i.ytimg.com/vi/FHm5Cjlb0UE/mqdefault.jpg,https://i.ytimg.com/vi/FHm5Cjlb0UE/hqdefault.jpg
PLxKLMN7WdG5DRUltISvzKaVqt4n7LMMwE,AI CŨNG BẬT CƯỜI - TẬP 13 FULL,,2016-08-07 14:07:03.659930+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,5,https://i.ytimg.com/vi/2r83OvQxphM/default.jpg,https://i.ytimg.com/vi/2r83OvQxphM/mqdefault.jpg,https://i.ytimg.com/vi/2r83OvQxphM/hqdefault.jpg
PLxKLMN7WdG5CFQpVtPNVl43vBGLgwHkO_,LIVESHOW 365 - THE IMPACT - NHỮNG NGÔI SAO MỚI,,2016-08-04 08:17:31.857345+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,5,https://i.ytimg.com/vi/aTFC26t6Q94/default.jpg,https://i.ytimg.com/vi/aTFC26t6Q94/mqdefault.jpg,https://i.ytimg.com/vi/aTFC26t6Q94/hqdefault.jpg
PLxKLMN7WdG5D1AEGOwgg0roEKaWdriYoB,AI CŨNG BẬT CƯỜI - TẬP 12 FULL,,2016-07-29 09:43:36.121206+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,4,https://i.ytimg.com/vi/5UDK00YqiPk/default.jpg,https://i.ytimg.com/vi/5UDK00YqiPk/mqdefault.jpg,https://i.ytimg.com/vi/5UDK00YqiPk/hqdefault.jpg
PLxKLMN7WdG5BKDIXAisvYaKGN2S60G0l1,(FULL) KPOP MUVI,,2016-07-29 09:34:22.594694+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,12,https://i.ytimg.com/vi/nFOANs31tPI/default.jpg,https://i.ytimg.com/vi/nFOANs31tPI/mqdefault.jpg,https://i.ytimg.com/vi/nFOANs31tPI/hqdefault.jpg
PLxKLMN7WdG5BTrC1-k4mFtMx8V9qyO4Ta,(FULL) Vitamin Cười,,2016-07-25 09:43:55.092106+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,76,https://i.ytimg.com/vi/BRECtZk5TI0/default.jpg,https://i.ytimg.com/vi/BRECtZk5TI0/mqdefault.jpg,https://i.ytimg.com/vi/BRECtZk5TI0/hqdefault.jpg
PLxKLMN7WdG5BnKoN2H3fD5XHeWSMNjs_g,AI CŨNG BẬT CƯỜI - TẬP 11 FULL,,2016-07-25 01:33:49.242012+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,4,https://i.ytimg.com/vi/SruTz_R9Eks/default.jpg,https://i.ytimg.com/vi/SruTz_R9Eks/mqdefault.jpg,https://i.ytimg.com/vi/SruTz_R9Eks/hqdefault.jpg
PLxKLMN7WdG5AGNoud5UteWpkznFkppP2p,(FULL) Lần Đầu Tôi Kể,"Trấn Thành, Hari Won, Đàm Vĩnh Hưng, Mỹ Tâm",2016-07-16 04:07:32.729784+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,64,https://i.ytimg.com/vi/70ezcO8Hk08/default.jpg,https://i.ytimg.com/vi/70ezcO8Hk08/mqdefault.jpg,https://i.ytimg.com/vi/70ezcO8Hk08/hqdefault.jpg
PLxKLMN7WdG5DJdFaEktZ0AKyivvXOq3dX,AI CŨNG BẬT CƯỜI - TẬP 10 FULL,,2016-07-16 03:08:41.949340+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,4,https://i.ytimg.com/vi/jXPuFYLQ4AQ/default.jpg,https://i.ytimg.com/vi/jXPuFYLQ4AQ/mqdefault.jpg,https://i.ytimg.com/vi/jXPuFYLQ4AQ/hqdefault.jpg
PLxKLMN7WdG5D_IacChIp7Au81H_uK6JeW,AI CŨNG BẬT CƯỜI - TẬP 9 FULL,,2016-07-09 04:23:26.322018+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,4,https://i.ytimg.com/vi/lpS0HMQlNy0/default.jpg,https://i.ytimg.com/vi/lpS0HMQlNy0/mqdefault.jpg,https://i.ytimg.com/vi/lpS0HMQlNy0/hqdefault.jpg
PLxKLMN7WdG5DCin_gE-asBOcpDtGaNVCH,AI CŨNG BẬT CƯỜI - TẬP 8 FULL,,2016-07-04 08:00:37.780830+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,4,https://i.ytimg.com/vi/-zB3EOAyYyc/default.jpg,https://i.ytimg.com/vi/-zB3EOAyYyc/mqdefault.jpg,https://i.ytimg.com/vi/-zB3EOAyYyc/hqdefault.jpg
PLxKLMN7WdG5BIgEAspclpQ0gJgLaezPhl,AI CŨNG BẬT CƯỜI - TẬP 7 FULL,,2016-06-24 09:41:32.064335+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,4,https://i.ytimg.com/vi/8Vn8h8D9Its/default.jpg,https://i.ytimg.com/vi/8Vn8h8D9Its/mqdefault.jpg,https://i.ytimg.com/vi/8Vn8h8D9Its/hqdefault.jpg
PLxKLMN7WdG5B5Mh0L1zCm9DMP9Ca_K31J,AI CŨNG BẬT CƯỜI - TẬP 6 FULL,,2016-06-17 10:07:03.726904+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,4,https://i.ytimg.com/vi/ORegjI-TWYw/default.jpg,https://i.ytimg.com/vi/ORegjI-TWYw/mqdefault.jpg,https://i.ytimg.com/vi/ORegjI-TWYw/hqdefault.jpg
PLxKLMN7WdG5DdgqWncxZ2nZzg32dIUAyB,AI CŨNG BẬT CƯỜI - TẬP 5 FULL,,2016-06-10 10:44:46.771264+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,4,https://i.ytimg.com/vi/msP9IIzKtRI/default.jpg,https://i.ytimg.com/vi/msP9IIzKtRI/mqdefault.jpg,https://i.ytimg.com/vi/msP9IIzKtRI/hqdefault.jpg
PLxKLMN7WdG5BvbWQ2dntcY_UX3w6do3q5,AI CŨNG BẬT CƯỜI - TẬP 4 FULL,,2016-06-03 10:03:03.301090+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,3,https://i.ytimg.com/vi/JXIs3_ibw4o/default.jpg,https://i.ytimg.com/vi/JXIs3_ibw4o/mqdefault.jpg,https://i.ytimg.com/vi/JXIs3_ibw4o/hqdefault.jpg
PLxKLMN7WdG5ApubK-xOkD__i-TPgUZbnb,AI CŨNG BẬT CƯỜI - TẬP 3 FULL,,2016-05-30 04:31:00.542344+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,4,https://i.ytimg.com/vi/1FzcABNGCD8/default.jpg,https://i.ytimg.com/vi/1FzcABNGCD8/mqdefault.jpg,https://i.ytimg.com/vi/1FzcABNGCD8/hqdefault.jpg
PLxKLMN7WdG5BM0sBXzF4AdVAyFud9fQ0e,AI CŨNG BẬT CƯỜI (FULL),,2016-05-27 09:36:16.320297+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,11,https://i.ytimg.com/vi/-zB3EOAyYyc/default.jpg,https://i.ytimg.com/vi/-zB3EOAyYyc/mqdefault.jpg,https://i.ytimg.com/vi/-zB3EOAyYyc/hqdefault.jpg
PLxKLMN7WdG5CxhmphDIQiQJA3XS9hEzVP,AI CŨNG BẬT CƯỜI - TẬP 2 FULL,,2016-05-26 10:17:25.619409+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,4,https://i.ytimg.com/vi/EFXJQDIWdMc/default.jpg,https://i.ytimg.com/vi/EFXJQDIWdMc/mqdefault.jpg,https://i.ytimg.com/vi/EFXJQDIWdMc/hqdefault.jpg
PLxKLMN7WdG5AopfBK066EIX4s4pX2b5_-,AI CŨNG BẬT CƯỜI - TẬP 1 FULL,,2016-05-26 10:02:46.064649+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,4,https://i.ytimg.com/vi/5HVJg0hMtXE/default.jpg,https://i.ytimg.com/vi/5HVJg0hMtXE/mqdefault.jpg,https://i.ytimg.com/vi/5HVJg0hMtXE/hqdefault.jpg
PLxKLMN7WdG5Cp1c6SFzKqT_4GKCOBHzfl,AI CŨNG BẬT CƯỜI (TRAILER),"Show hài mới toanh với format mới lạ lần đầu tiên xuất hiện tại Việt Nam sẽ chính thức ra mắt khán giả cả nước trên kênh HTV2 lúc 20g00 Chủ Nhật hàng tuần, bắt đầu từ 15/05/2016.",2016-05-09 07:52:18.868543+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,61,https://i.ytimg.com/vi/Q9haFVthy50/default.jpg,https://i.ytimg.com/vi/Q9haFVthy50/mqdefault.jpg,https://i.ytimg.com/vi/Q9haFVthy50/hqdefault.jpg
PLxKLMN7WdG5BasYstu9Jhczyf8q_jXu6v,CHƯƠNG TRÌNH TẾT 2016,,2016-02-03 08:51:06.352109+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,1,https://i.ytimg.com/vi/nHj0CrxIyog/default.jpg,https://i.ytimg.com/vi/nHj0CrxIyog/mqdefault.jpg,https://i.ytimg.com/vi/nHj0CrxIyog/hqdefault.jpg
PLxKLMN7WdG5A4a0St7V2xntndgPkl6Na1,MỚI NHẤT TRÊN YOUTUBE HTV2,,2016-01-13 09:58:58.768913+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,14,https://i.ytimg.com/vi/kLtB_j9uq78/default.jpg,https://i.ytimg.com/vi/kLtB_j9uq78/mqdefault.jpg,https://i.ytimg.com/vi/kLtB_j9uq78/hqdefault.jpg
PLxKLMN7WdG5CN5bkAqFnuBysHpmd0FBil,VITAMIN 365 NGÀY VUI KHỎE,,2015-10-09 09:23:53.786927+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,7,https://i.ytimg.com/vi/jFCF1GR3lag/default.jpg,https://i.ytimg.com/vi/jFCF1GR3lag/mqdefault.jpg,https://i.ytimg.com/vi/jFCF1GR3lag/hqdefault.jpg
PLxKLMN7WdG5DOXXld6-IaZrcJbMe11DCS,SỢI MỲ & NHỮNG HUYỀN THOẠI,,2015-09-09 07:49:11.692171+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,4,https://i.ytimg.com/vi/2l_tRPYX2nE/default.jpg,https://i.ytimg.com/vi/2l_tRPYX2nE/mqdefault.jpg,https://i.ytimg.com/vi/2l_tRPYX2nE/hqdefault.jpg
PLxKLMN7WdG5DwFXHiQqRbdhBLSuFJSwLz,MÊ PHIM HÀN. MÊ NGAY HTV2,,2015-09-09 07:37:34.427354+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,7,https://i.ytimg.com/vi/GASojBTfAk4/default.jpg,https://i.ytimg.com/vi/GASojBTfAk4/mqdefault.jpg,https://i.ytimg.com/vi/GASojBTfAk4/hqdefault.jpg
PLxKLMN7WdG5DPxCpMsxnEp4eUFBDoH2kU,Sao Thế Giới,,2015-08-14 02:55:41.799970+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,111,https://i.ytimg.com/vi/xZUtI1Wtqnk/default.jpg,https://i.ytimg.com/vi/xZUtI1Wtqnk/mqdefault.jpg,https://i.ytimg.com/vi/xZUtI1Wtqnk/hqdefault.jpg
PLxKLMN7WdG5D7tRl852wzwG2aZR8ZrPUr,LẦN ĐẦU XUÂN KỂ 2015,,2015-02-13 04:29:53.937206+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,3,https://i.ytimg.com/vi/8q6RuavBHVc/default.jpg,https://i.ytimg.com/vi/8q6RuavBHVc/mqdefault.jpg,https://i.ytimg.com/vi/8q6RuavBHVc/hqdefault.jpg
PLxKLMN7WdG5BrhX1VBB9y3m_wB8h8VQxv,CƯỜI CÙNG DÊ ĐÓN TẾT VỀ,,2015-02-09 06:35:26.558874+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,0,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg
PLxKLMN7WdG5Bl_OUfAjVNJmWrOlXPaMGG,TẾT ƠI XUÂN À!,,2015-01-20 02:57:34.492609+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,15,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg
PLxKLMN7WdG5A9NVuCGLqIwFrEmZNwAbdy,VUA ĐẦU BẾP NGÔI SAO HÀN QUỐC,,2014-11-28 09:15:30.432415+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,21,https://i.ytimg.com/vi/GtJ-X6zqjLE/default.jpg,https://i.ytimg.com/vi/GtJ-X6zqjLE/mqdefault.jpg,https://i.ytimg.com/vi/GtJ-X6zqjLE/hqdefault.jpg
PLxKLMN7WdG5DeP-Bc-E8MeR8SOBxqkLWY,FAQ cùng sao,,2014-09-03 04:55:10.520341+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,15,https://i.ytimg.com/vi/xMpCZnNs0to/default.jpg,https://i.ytimg.com/vi/xMpCZnNs0to/mqdefault.jpg,https://i.ytimg.com/vi/xMpCZnNs0to/hqdefault.jpg
PLxKLMN7WdG5BOZ3WKm4gm_7RbsxoXHmo8,VIEW CUT,,2014-07-04 08:44:20.415016+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,14,https://i.ytimg.com/vi/OkPimZVd8-4/default.jpg,https://i.ytimg.com/vi/OkPimZVd8-4/mqdefault.jpg,https://i.ytimg.com/vi/OkPimZVd8-4/hqdefault.jpg
PLxKLMN7WdG5APzPEUIvmwAiyGIc5fDfgm,Phù thủy đường phố,,2014-07-01 08:37:14.307213+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,6,https://i.ytimg.com/vi/xJI5bl9NNaw/default.jpg,https://i.ytimg.com/vi/xJI5bl9NNaw/mqdefault.jpg,https://i.ytimg.com/vi/xJI5bl9NNaw/hqdefault.jpg
PLxKLMN7WdG5BM5vT-1AfUx_F2Wujhc6Wj,(FULL) Tài Tiếu Tuyệt,"Hoài Linh, Trấn Thành",2014-06-03 08:11:32.237755+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,95,https://i.ytimg.com/vi/qCIwUfjkFbI/default.jpg,https://i.ytimg.com/vi/qCIwUfjkFbI/mqdefault.jpg,https://i.ytimg.com/vi/qCIwUfjkFbI/hqdefault.jpg
PLxKLMN7WdG5DWE-ZCxVu41T1iZLEjIj5J,VITAMIN CƯỜI (TRAILER),Chương trình phát sóng lúc 20:00 thứ 7 hàng tuần trên HTV2.,2014-03-13 09:45:50.348025+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,74,https://i.ytimg.com/vi/DUSbx1ZKp1s/default.jpg,https://i.ytimg.com/vi/DUSbx1ZKp1s/mqdefault.jpg,https://i.ytimg.com/vi/DUSbx1ZKp1s/hqdefault.jpg
